Index,Region,Abbrev_name,Year,Week,Week_seq,Count
4393,Itapúa,R13,2016,25,233,0
4394,Itapúa,R13,2016,26,234,0
4395,Itapúa,R13,2016,27,235,0
4396,Itapúa,R13,2016,28,236,0
4397,Itapúa,R13,2016,29,237,0
4398,Itapúa,R13,2016,30,238,0
4399,Itapúa,R13,2016,31,239,0
4400,Itapúa,R13,2016,32,240,0
4401,Itapúa,R13,2016,33,241,0
4402,Itapúa,R13,2016,34,242,0
4403,Itapúa,R13,2016,35,243,0
4404,Itapúa,R13,2016,36,244,0
4405,Itapúa,R13,2016,37,245,0
4406,Itapúa,R13,2016,38,246,0
4407,Itapúa,R13,2016,39,247,0
4408,Itapúa,R13,2016,40,248,0
4409,Itapúa,R13,2016,41,249,0
4410,Itapúa,R13,2016,42,250,1
4411,Itapúa,R13,2016,43,251,0
4412,Itapúa,R13,2016,44,252,0
4413,Itapúa,R13,2016,45,253,0
4414,Itapúa,R13,2016,46,254,0
4415,Itapúa,R13,2016,47,255,0
4416,Itapúa,R13,2016,48,256,0
4417,Itapúa,R13,2016,49,257,0
4418,Itapúa,R13,2016,50,258,0
4419,Itapúa,R13,2016,51,259,0
4420,Itapúa,R13,2016,52,260,0
4421,Misiones,R14,2016,1,209,0
4422,Misiones,R14,2016,2,210,0
4423,Misiones,R14,2016,3,211,4
4424,Misiones,R14,2016,4,212,0
4425,Misiones,R14,2016,5,213,0
4426,Misiones,R14,2016,6,214,0
4427,Misiones,R14,2016,7,215,0
4428,Misiones,R14,2016,8,216,1
4429,Misiones,R14,2016,9,217,0
4430,Misiones,R14,2016,10,218,0
4431,Misiones,R14,2016,11,219,0
4432,Misiones,R14,2016,12,220,0
4433,Misiones,R14,2016,13,221,1
4434,Misiones,R14,2016,14,222,0
4435,Misiones,R14,2016,15,223,0
4436,Misiones,R14,2016,16,224,0
4437,Misiones,R14,2016,17,225,0
4438,Misiones,R14,2016,18,226,0
4439,Misiones,R14,2016,19,227,0
4440,Misiones,R14,2016,20,228,0
4441,Misiones,R14,2016,21,229,0
4442,Misiones,R14,2016,22,230,0
4443,Misiones,R14,2016,23,231,0
4444,Misiones,R14,2016,24,232,0
4445,Misiones,R14,2016,25,233,0
4446,Misiones,R14,2016,26,234,0
4447,Misiones,R14,2016,27,235,0
4448,Misiones,R14,2016,28,236,0
4449,Misiones,R14,2016,29,237,0
4450,Misiones,R14,2016,30,238,0
4451,Misiones,R14,2016,31,239,0
4452,Misiones,R14,2016,32,240,0
4453,Misiones,R14,2016,33,241,0
4454,Misiones,R14,2016,34,242,0
4455,Misiones,R14,2016,35,243,0
4456,Misiones,R14,2016,36,244,0
4457,Misiones,R14,2016,37,245,0
4458,Misiones,R14,2016,38,246,0
4459,Misiones,R14,2016,39,247,0
4460,Misiones,R14,2016,40,248,0
4461,Misiones,R14,2016,41,249,0
4462,Misiones,R14,2016,42,250,0
4463,Misiones,R14,2016,43,251,0
4464,Misiones,R14,2016,44,252,0
4465,Misiones,R14,2016,45,253,0
4466,Misiones,R14,2016,46,254,0
4467,Misiones,R14,2016,47,255,0
4468,Misiones,R14,2016,48,256,0
4469,Misiones,R14,2016,49,257,0
4470,Misiones,R14,2016,50,258,0
4471,Misiones,R14,2016,51,259,0
4472,Misiones,R14,2016,52,260,0
4473,Ñeembucú,R15,2016,1,209,1
4474,Ñeembucú,R15,2016,2,210,10
4475,Ñeembucú,R15,2016,3,211,0
4476,Ñeembucú,R15,2016,4,212,12
4477,Ñeembucú,R15,2016,5,213,7
4478,Ñeembucú,R15,2016,6,214,6
4479,Ñeembucú,R15,2016,7,215,2
4480,Ñeembucú,R15,2016,8,216,13
4481,Ñeembucú,R15,2016,9,217,5
4482,Ñeembucú,R15,2016,10,218,5
4483,Ñeembucú,R15,2016,11,219,2
4484,Ñeembucú,R15,2016,12,220,1
4485,Ñeembucú,R15,2016,13,221,6
4486,Ñeembucú,R15,2016,14,222,0
4487,Ñeembucú,R15,2016,15,223,0
4488,Ñeembucú,R15,2016,16,224,5
4489,Ñeembucú,R15,2016,17,225,2
4490,Ñeembucú,R15,2016,18,226,0
4491,Ñeembucú,R15,2016,19,227,0
4492,Ñeembucú,R15,2016,20,228,2
4493,Ñeembucú,R15,2016,21,229,0
4494,Ñeembucú,R15,2016,22,230,0
4495,Ñeembucú,R15,2016,23,231,1
4496,Ñeembucú,R15,2016,24,232,0
4497,Ñeembucú,R15,2016,25,233,0
4498,Ñeembucú,R15,2016,26,234,0
4499,Ñeembucú,R15,2016,27,235,0
4500,Ñeembucú,R15,2016,28,236,0
4501,Ñeembucú,R15,2016,29,237,0
4502,Ñeembucú,R15,2016,30,238,0
4503,Ñeembucú,R15,2016,31,239,0
4504,Ñeembucú,R15,2016,32,240,0
4505,Ñeembucú,R15,2016,33,241,0
4506,Ñeembucú,R15,2016,34,242,0
4507,Ñeembucú,R15,2016,35,243,0
4508,Ñeembucú,R15,2016,36,244,0
4509,Ñeembucú,R15,2016,37,245,0
4510,Ñeembucú,R15,2016,38,246,0
4511,Ñeembucú,R15,2016,39,247,0
4512,Ñeembucú,R15,2016,40,248,0
4513,Ñeembucú,R15,2016,41,249,0
4514,Ñeembucú,R15,2016,42,250,0
4515,Ñeembucú,R15,2016,43,251,0
4516,Ñeembucú,R15,2016,44,252,0
4517,Ñeembucú,R15,2016,45,253,0
4518,Ñeembucú,R15,2016,46,254,0
4519,Ñeembucú,R15,2016,47,255,0
4520,Ñeembucú,R15,2016,48,256,0
4521,Ñeembucú,R15,2016,49,257,0
4522,Ñeembucú,R15,2016,50,258,0
4523,Ñeembucú,R15,2016,51,259,0
4524,Ñeembucú,R15,2016,52,260,0
4525,Paraguarí,R16,2016,1,209,20
4526,Paraguarí,R16,2016,2,210,25
4527,Paraguarí,R16,2016,3,211,21
4528,Paraguarí,R16,2016,4,212,26
4529,Paraguarí,R16,2016,5,213,43
4530,Paraguarí,R16,2016,6,214,97
4531,Paraguarí,R16,2016,7,215,37
4532,Paraguarí,R16,2016,8,216,55
4533,Paraguarí,R16,2016,9,217,27
4534,Paraguarí,R16,2016,10,218,21
4535,Paraguarí,R16,2016,11,219,36
4536,Paraguarí,R16,2016,12,220,16
4537,Paraguarí,R16,2016,13,221,0
4538,Paraguarí,R16,2016,14,222,0
4539,Paraguarí,R16,2016,15,223,7
4540,Paraguarí,R16,2016,16,224,3
4541,Paraguarí,R16,2016,17,225,17
4542,Paraguarí,R16,2016,18,226,2
4543,Paraguarí,R16,2016,19,227,0
4544,Paraguarí,R16,2016,20,228,0
4545,Paraguarí,R16,2016,21,229,6
4546,Paraguarí,R16,2016,22,230,0
4547,Paraguarí,R16,2016,23,231,0
4548,Paraguarí,R16,2016,24,232,0
4549,Paraguarí,R16,2016,25,233,0
4550,Paraguarí,R16,2016,26,234,0
4551,Paraguarí,R16,2016,27,235,0
4552,Paraguarí,R16,2016,28,236,0
4553,Paraguarí,R16,2016,29,237,0
4554,Paraguarí,R16,2016,30,238,0
4555,Paraguarí,R16,2016,31,239,0
4556,Paraguarí,R16,2016,32,240,0
4557,Paraguarí,R16,2016,33,241,0
4558,Paraguarí,R16,2016,34,242,0
4559,Paraguarí,R16,2016,35,243,0
4560,Paraguarí,R16,2016,36,244,0
4561,Paraguarí,R16,2016,37,245,0
4562,Paraguarí,R16,2016,38,246,0
4563,Paraguarí,R16,2016,39,247,0
4564,Paraguarí,R16,2016,40,248,0
4565,Paraguarí,R16,2016,41,249,0
4566,Paraguarí,R16,2016,42,250,0
4567,Paraguarí,R16,2016,43,251,0
4568,Paraguarí,R16,2016,44,252,0
4569,Paraguarí,R16,2016,45,253,0
4570,Paraguarí,R16,2016,46,254,0
4571,Paraguarí,R16,2016,47,255,0
4572,Paraguarí,R16,2016,48,256,0
4573,Paraguarí,R16,2016,49,257,0
4574,Paraguarí,R16,2016,50,258,0
4575,Paraguarí,R16,2016,51,259,0
4576,Paraguarí,R16,2016,52,260,0
4577,Presidente Hayes,R17,2016,1,209,4
4578,Presidente Hayes,R17,2016,2,210,4
4579,Presidente Hayes,R17,2016,3,211,9
4580,Presidente Hayes,R17,2016,4,212,0
4581,Presidente Hayes,R17,2016,5,213,3
4582,Presidente Hayes,R17,2016,6,214,1
4583,Presidente Hayes,R17,2016,7,215,0
4584,Presidente Hayes,R17,2016,8,216,0
4585,Presidente Hayes,R17,2016,9,217,0
4586,Presidente Hayes,R17,2016,10,218,0
4587,Presidente Hayes,R17,2016,11,219,1
4588,Presidente Hayes,R17,2016,12,220,0
4589,Presidente Hayes,R17,2016,13,221,0
4590,Presidente Hayes,R17,2016,14,222,0
4591,Presidente Hayes,R17,2016,15,223,0
4592,Presidente Hayes,R17,2016,16,224,0
4593,Presidente Hayes,R17,2016,17,225,0
4594,Presidente Hayes,R17,2016,18,226,0
4595,Presidente Hayes,R17,2016,19,227,0
4596,Presidente Hayes,R17,2016,20,228,0
4597,Presidente Hayes,R17,2016,21,229,0
4598,Presidente Hayes,R17,2016,22,230,0
4599,Presidente Hayes,R17,2016,23,231,0
4600,Presidente Hayes,R17,2016,24,232,0
4601,Presidente Hayes,R17,2016,25,233,0
4602,Presidente Hayes,R17,2016,26,234,0
4603,Presidente Hayes,R17,2016,27,235,0
4604,Presidente Hayes,R17,2016,28,236,0
4605,Presidente Hayes,R17,2016,29,237,0
4606,Presidente Hayes,R17,2016,30,238,0
4607,Presidente Hayes,R17,2016,31,239,0
4608,Presidente Hayes,R17,2016,32,240,0
4609,Presidente Hayes,R17,2016,33,241,0
4610,Presidente Hayes,R17,2016,34,242,0
4611,Presidente Hayes,R17,2016,35,243,0
4612,Presidente Hayes,R17,2016,36,244,0
4613,Presidente Hayes,R17,2016,37,245,0
4614,Presidente Hayes,R17,2016,38,246,0
4615,Presidente Hayes,R17,2016,39,247,0
4616,Presidente Hayes,R17,2016,40,248,0
4617,Presidente Hayes,R17,2016,41,249,0
4618,Presidente Hayes,R17,2016,42,250,0
4619,Presidente Hayes,R17,2016,43,251,0
4620,Presidente Hayes,R17,2016,44,252,0
4621,Presidente Hayes,R17,2016,45,253,0
4622,Presidente Hayes,R17,2016,46,254,0
4623,Presidente Hayes,R17,2016,47,255,0
4624,Presidente Hayes,R17,2016,48,256,0
4625,Presidente Hayes,R17,2016,49,257,0
4626,Presidente Hayes,R17,2016,50,258,0
4627,Presidente Hayes,R17,2016,51,259,0
4628,Presidente Hayes,R17,2016,52,260,0
4629,San Pedro,R18,2016,1,209,0
4630,San Pedro,R18,2016,2,210,1
4631,San Pedro,R18,2016,3,211,1
4632,San Pedro,R18,2016,4,212,0
4633,San Pedro,R18,2016,5,213,12
4634,San Pedro,R18,2016,6,214,2
4635,San Pedro,R18,2016,7,215,1
4636,San Pedro,R18,2016,8,216,1
4637,San Pedro,R18,2016,9,217,0
4638,San Pedro,R18,2016,10,218,10
4639,San Pedro,R18,2016,11,219,3
4640,San Pedro,R18,2016,12,220,0
4641,San Pedro,R18,2016,13,221,1
4642,San Pedro,R18,2016,14,222,0
4643,San Pedro,R18,2016,15,223,0
4644,San Pedro,R18,2016,16,224,0
4645,San Pedro,R18,2016,17,225,2
4646,San Pedro,R18,2016,18,226,0
4647,San Pedro,R18,2016,19,227,1
4648,San Pedro,R18,2016,20,228,0
4649,San Pedro,R18,2016,21,229,0
4650,San Pedro,R18,2016,22,230,0
4651,San Pedro,R18,2016,23,231,0
4652,San Pedro,R18,2016,24,232,0
4653,San Pedro,R18,2016,25,233,0
4654,San Pedro,R18,2016,26,234,0
4655,San Pedro,R18,2016,27,235,0
4656,San Pedro,R18,2016,28,236,0
4657,San Pedro,R18,2016,29,237,0
4658,San Pedro,R18,2016,30,238,0
4659,San Pedro,R18,2016,31,239,0
4660,San Pedro,R18,2016,32,240,0
4661,San Pedro,R18,2016,33,241,0
4662,San Pedro,R18,2016,34,242,0
4663,San Pedro,R18,2016,35,243,0
4664,San Pedro,R18,2016,36,244,0
4665,San Pedro,R18,2016,37,245,0
4666,San Pedro,R18,2016,38,246,0
4667,San Pedro,R18,2016,39,247,0
4668,San Pedro,R18,2016,40,248,0
4669,San Pedro,R18,2016,41,249,0
4670,San Pedro,R18,2016,42,250,0
4671,San Pedro,R18,2016,43,251,0
4672,San Pedro,R18,2016,44,252,0
4673,San Pedro,R18,2016,45,253,0
4674,San Pedro,R18,2016,46,254,0
4675,San Pedro,R18,2016,47,255,0
4676,San Pedro,R18,2016,48,256,0
4677,San Pedro,R18,2016,49,257,0
4678,San Pedro,R18,2016,50,258,0
4679,San Pedro,R18,2016,51,259,0
4680,San Pedro,R18,2016,52,260,0
4681,Alto Paraguay,R01,2017,1,261,0
4682,Alto Paraguay,R01,2017,2,262,0
4683,Alto Paraguay,R01,2017,3,263,0
4684,Alto Paraguay,R01,2017,4,264,0
4685,Alto Paraguay,R01,2017,5,265,0
4686,Alto Paraguay,R01,2017,6,266,0
4687,Alto Paraguay,R01,2017,7,267,0
4688,Alto Paraguay,R01,2017,8,268,0
4689,Alto Paraguay,R01,2017,9,269,0
4690,Alto Paraguay,R01,2017,10,270,0
4691,Alto Paraguay,R01,2017,11,271,0
4692,Alto Paraguay,R01,2017,12,272,0
4693,Alto Paraguay,R01,2017,13,273,0
4694,Alto Paraguay,R01,2017,14,274,0
4695,Alto Paraguay,R01,2017,15,275,0
4696,Alto Paraguay,R01,2017,16,276,0
4697,Alto Paraguay,R01,2017,17,277,0
4698,Alto Paraguay,R01,2017,18,278,0
4699,Alto Paraguay,R01,2017,19,279,0
4700,Alto Paraguay,R01,2017,20,280,0
4701,Alto Paraguay,R01,2017,21,281,0
4702,Alto Paraguay,R01,2017,22,282,0
4703,Alto Paraguay,R01,2017,23,283,0
4704,Alto Paraguay,R01,2017,24,284,0
4705,Alto Paraguay,R01,2017,25,285,0
4706,Alto Paraguay,R01,2017,26,286,0
4707,Alto Paraguay,R01,2017,27,287,0
4708,Alto Paraguay,R01,2017,28,288,0
4709,Alto Paraguay,R01,2017,29,289,0
4710,Alto Paraguay,R01,2017,30,290,0
4711,Alto Paraguay,R01,2017,31,291,0
4712,Alto Paraguay,R01,2017,32,292,0
4713,Alto Paraguay,R01,2017,33,293,0
4714,Alto Paraguay,R01,2017,34,294,0
4715,Alto Paraguay,R01,2017,35,295,0
4716,Alto Paraguay,R01,2017,36,296,0
4717,Alto Paraguay,R01,2017,37,297,0
4718,Alto Paraguay,R01,2017,38,298,0
4719,Alto Paraguay,R01,2017,39,299,0
4720,Alto Paraguay,R01,2017,40,300,0
4721,Alto Paraguay,R01,2017,41,301,0
4722,Alto Paraguay,R01,2017,42,302,0
4723,Alto Paraguay,R01,2017,43,303,0
4724,Alto Paraguay,R01,2017,44,304,0
4725,Alto Paraguay,R01,2017,45,305,0
4726,Alto Paraguay,R01,2017,46,306,0
4727,Alto Paraguay,R01,2017,47,307,0
4728,Alto Paraguay,R01,2017,48,308,0
4729,Alto Paraguay,R01,2017,49,309,0
4730,Alto Paraguay,R01,2017,50,310,0
4731,Alto Paraguay,R01,2017,51,311,0
4732,Alto Paraguay,R01,2017,52,312,0
4733,Alto Paraná,R02,2017,1,261,0
4734,Alto Paraná,R02,2017,2,262,0
4735,Alto Paraná,R02,2017,3,263,0
4736,Alto Paraná,R02,2017,4,264,0
4737,Alto Paraná,R02,2017,5,265,0
4738,Alto Paraná,R02,2017,6,266,0
4739,Alto Paraná,R02,2017,7,267,0
4740,Alto Paraná,R02,2017,8,268,0
4741,Alto Paraná,R02,2017,9,269,0
4742,Alto Paraná,R02,2017,10,270,0
4743,Alto Paraná,R02,2017,11,271,0
4744,Alto Paraná,R02,2017,12,272,0
4745,Alto Paraná,R02,2017,13,273,0
4746,Alto Paraná,R02,2017,14,274,0
4747,Alto Paraná,R02,2017,15,275,0
4748,Alto Paraná,R02,2017,16,276,0
4749,Alto Paraná,R02,2017,17,277,0
4750,Alto Paraná,R02,2017,18,278,0
4751,Alto Paraná,R02,2017,19,279,0
4752,Alto Paraná,R02,2017,20,280,0
4753,Alto Paraná,R02,2017,21,281,0
4754,Alto Paraná,R02,2017,22,282,0
4755,Alto Paraná,R02,2017,23,283,0
4756,Alto Paraná,R02,2017,24,284,0
4757,Alto Paraná,R02,2017,25,285,0
4758,Alto Paraná,R02,2017,26,286,0
4759,Alto Paraná,R02,2017,27,287,0
4760,Alto Paraná,R02,2017,28,288,0
4761,Alto Paraná,R02,2017,29,289,0
4762,Alto Paraná,R02,2017,30,290,0
4763,Alto Paraná,R02,2017,31,291,0
4764,Alto Paraná,R02,2017,32,292,0
4765,Alto Paraná,R02,2017,33,293,0
4766,Alto Paraná,R02,2017,34,294,0
4767,Alto Paraná,R02,2017,35,295,0
4768,Alto Paraná,R02,2017,36,296,0
4769,Alto Paraná,R02,2017,37,297,0
4770,Alto Paraná,R02,2017,38,298,0
4771,Alto Paraná,R02,2017,39,299,0
4772,Alto Paraná,R02,2017,40,300,0
4773,Alto Paraná,R02,2017,41,301,0
4774,Alto Paraná,R02,2017,42,302,0
4775,Alto Paraná,R02,2017,43,303,0
4776,Alto Paraná,R02,2017,44,304,0
4777,Alto Paraná,R02,2017,45,305,0
4778,Alto Paraná,R02,2017,46,306,0
4779,Alto Paraná,R02,2017,47,307,0
4780,Alto Paraná,R02,2017,48,308,0
4781,Alto Paraná,R02,2017,49,309,0
4782,Alto Paraná,R02,2017,50,310,0
4783,Alto Paraná,R02,2017,51,311,0
4784,Alto Paraná,R02,2017,52,312,0
4785,Amambay,R03,2017,1,261,0
4786,Amambay,R03,2017,2,262,0
4787,Amambay,R03,2017,3,263,0
4788,Amambay,R03,2017,4,264,0
4789,Amambay,R03,2017,5,265,0
4790,Amambay,R03,2017,6,266,0
4791,Amambay,R03,2017,7,267,0
4792,Amambay,R03,2017,8,268,0
4793,Amambay,R03,2017,9,269,0
4794,Amambay,R03,2017,10,270,0
4795,Amambay,R03,2017,11,271,0
4796,Amambay,R03,2017,12,272,0
4797,Amambay,R03,2017,13,273,0
4798,Amambay,R03,2017,14,274,0
4799,Amambay,R03,2017,15,275,0
4800,Amambay,R03,2017,16,276,0
4801,Amambay,R03,2017,17,277,0
4802,Amambay,R03,2017,18,278,0
4803,Amambay,R03,2017,19,279,0
4804,Amambay,R03,2017,20,280,0
4805,Amambay,R03,2017,21,281,0
4806,Amambay,R03,2017,22,282,0
4807,Amambay,R03,2017,23,283,0
4808,Amambay,R03,2017,24,284,0
4809,Amambay,R03,2017,25,285,0
4810,Amambay,R03,2017,26,286,0
4811,Amambay,R03,2017,27,287,0
4812,Amambay,R03,2017,28,288,0
4813,Amambay,R03,2017,29,289,0
4814,Amambay,R03,2017,30,290,0
4815,Amambay,R03,2017,31,291,0
4816,Amambay,R03,2017,32,292,0
4817,Amambay,R03,2017,33,293,0
4818,Amambay,R03,2017,34,294,0
4819,Amambay,R03,2017,35,295,0
4820,Amambay,R03,2017,36,296,0
4821,Amambay,R03,2017,37,297,0
4822,Amambay,R03,2017,38,298,0
4823,Amambay,R03,2017,39,299,0
4824,Amambay,R03,2017,40,300,0
4825,Amambay,R03,2017,41,301,1
4826,Amambay,R03,2017,42,302,0
4827,Amambay,R03,2017,43,303,0
4828,Amambay,R03,2017,44,304,0
4829,Amambay,R03,2017,45,305,0
4830,Amambay,R03,2017,46,306,0
4831,Amambay,R03,2017,47,307,0
4832,Amambay,R03,2017,48,308,0
4833,Amambay,R03,2017,49,309,0
4834,Amambay,R03,2017,50,310,0
4835,Amambay,R03,2017,51,311,0
4836,Amambay,R03,2017,52,312,0
4837,Asunción (Distrito Capital),R04,2017,1,261,0
4838,Asunción (Distrito Capital),R04,2017,2,262,0
4839,Asunción (Distrito Capital),R04,2017,3,263,0
4840,Asunción (Distrito Capital),R04,2017,4,264,0
4841,Asunción (Distrito Capital),R04,2017,5,265,0
4842,Asunción (Distrito Capital),R04,2017,6,266,1
4843,Asunción (Distrito Capital),R04,2017,7,267,0
4844,Asunción (Distrito Capital),R04,2017,8,268,0
4845,Asunción (Distrito Capital),R04,2017,9,269,1
4846,Asunción (Distrito Capital),R04,2017,10,270,0
4847,Asunción (Distrito Capital),R04,2017,11,271,3
4848,Asunción (Distrito Capital),R04,2017,12,272,2
4849,Asunción (Distrito Capital),R04,2017,13,273,2
4850,Asunción (Distrito Capital),R04,2017,14,274,1
4851,Asunción (Distrito Capital),R04,2017,15,275,0
4852,Asunción (Distrito Capital),R04,2017,16,276,1
4853,Asunción (Distrito Capital),R04,2017,17,277,3
4854,Asunción (Distrito Capital),R04,2017,18,278,3
4855,Asunción (Distrito Capital),R04,2017,19,279,5
4856,Asunción (Distrito Capital),R04,2017,20,280,2
4857,Asunción (Distrito Capital),R04,2017,21,281,2
4858,Asunción (Distrito Capital),R04,2017,22,282,2
4859,Asunción (Distrito Capital),R04,2017,23,283,0
4860,Asunción (Distrito Capital),R04,2017,24,284,0
4861,Asunción (Distrito Capital),R04,2017,25,285,0
4862,Asunción (Distrito Capital),R04,2017,26,286,1
4863,Asunción (Distrito Capital),R04,2017,27,287,1
4864,Asunción (Distrito Capital),R04,2017,28,288,0
4865,Asunción (Distrito Capital),R04,2017,29,289,1
4866,Asunción (Distrito Capital),R04,2017,30,290,0
4867,Asunción (Distrito Capital),R04,2017,31,291,0
4868,Asunción (Distrito Capital),R04,2017,32,292,0
4869,Asunción (Distrito Capital),R04,2017,33,293,0
4870,Asunción (Distrito Capital),R04,2017,34,294,2
4871,Asunción (Distrito Capital),R04,2017,35,295,0
4872,Asunción (Distrito Capital),R04,2017,36,296,0
4873,Asunción (Distrito Capital),R04,2017,37,297,1
4874,Asunción (Distrito Capital),R04,2017,38,298,0
4875,Asunción (Distrito Capital),R04,2017,39,299,0
4876,Asunción (Distrito Capital),R04,2017,40,300,0
4877,Asunción (Distrito Capital),R04,2017,41,301,0
4878,Asunción (Distrito Capital),R04,2017,42,302,1
4879,Asunción (Distrito Capital),R04,2017,43,303,0
4880,Asunción (Distrito Capital),R04,2017,44,304,2
4881,Asunción (Distrito Capital),R04,2017,45,305,3
4882,Asunción (Distrito Capital),R04,2017,46,306,4
4883,Asunción (Distrito Capital),R04,2017,47,307,0
4884,Asunción (Distrito Capital),R04,2017,48,308,12
4885,Asunción (Distrito Capital),R04,2017,49,309,25
4886,Asunción (Distrito Capital),R04,2017,50,310,25
4887,Asunción (Distrito Capital),R04,2017,51,311,35
4888,Asunción (Distrito Capital),R04,2017,52,312,92
4889,Boquerón,R05,2017,1,261,0
4890,Boquerón,R05,2017,2,262,0
4891,Boquerón,R05,2017,3,263,0
4892,Boquerón,R05,2017,4,264,7
4893,Boquerón,R05,2017,5,265,4
4894,Boquerón,R05,2017,6,266,8
4895,Boquerón,R05,2017,7,267,3
4896,Boquerón,R05,2017,8,268,0
4897,Boquerón,R05,2017,9,269,2
4898,Boquerón,R05,2017,10,270,14
4899,Boquerón,R05,2017,11,271,20
4900,Boquerón,R05,2017,12,272,17
4901,Boquerón,R05,2017,13,273,3
4902,Boquerón,R05,2017,14,274,8
4903,Boquerón,R05,2017,15,275,0
4904,Boquerón,R05,2017,16,276,4
4905,Boquerón,R05,2017,17,277,8
4906,Boquerón,R05,2017,18,278,3
4907,Boquerón,R05,2017,19,279,1
4908,Boquerón,R05,2017,20,280,4
4909,Boquerón,R05,2017,21,281,1
4910,Boquerón,R05,2017,22,282,0
4911,Boquerón,R05,2017,23,283,0
4912,Boquerón,R05,2017,24,284,0
4913,Boquerón,R05,2017,25,285,2
4914,Boquerón,R05,2017,26,286,1
4915,Boquerón,R05,2017,27,287,0
4916,Boquerón,R05,2017,28,288,7
4917,Boquerón,R05,2017,29,289,5
4918,Boquerón,R05,2017,30,290,1
4919,Boquerón,R05,2017,31,291,1
4920,Boquerón,R05,2017,32,292,0
4921,Boquerón,R05,2017,33,293,0
4922,Boquerón,R05,2017,34,294,4
4923,Boquerón,R05,2017,35,295,0
4924,Boquerón,R05,2017,36,296,0
4925,Boquerón,R05,2017,37,297,0
4926,Boquerón,R05,2017,38,298,0
4927,Boquerón,R05,2017,39,299,0
4928,Boquerón,R05,2017,40,300,6
4929,Boquerón,R05,2017,41,301,2
4930,Boquerón,R05,2017,42,302,8
4931,Boquerón,R05,2017,43,303,0
4932,Boquerón,R05,2017,44,304,0
4933,Boquerón,R05,2017,45,305,3
4934,Boquerón,R05,2017,46,306,2
4935,Boquerón,R05,2017,47,307,0
4936,Boquerón,R05,2017,48,308,0
4937,Boquerón,R05,2017,49,309,2
4938,Boquerón,R05,2017,50,310,0
4939,Boquerón,R05,2017,51,311,0
4940,Boquerón,R05,2017,52,312,0
4941,Caagrazú,R06,2017,1,261,0
4942,Caagrazú,R06,2017,2,262,0
4943,Caagrazú,R06,2017,3,263,0
4944,Caagrazú,R06,2017,4,264,0
4945,Caagrazú,R06,2017,5,265,0
4946,Caagrazú,R06,2017,6,266,0
4947,Caagrazú,R06,2017,7,267,0
4948,Caagrazú,R06,2017,8,268,0
4949,Caagrazú,R06,2017,9,269,0
4950,Caagrazú,R06,2017,10,270,0
4951,Caagrazú,R06,2017,11,271,0
4952,Caagrazú,R06,2017,12,272,0
4953,Caagrazú,R06,2017,13,273,0
4954,Caagrazú,R06,2017,14,274,0
4955,Caagrazú,R06,2017,15,275,0
4956,Caagrazú,R06,2017,16,276,1
4957,Caagrazú,R06,2017,17,277,0
4958,Caagrazú,R06,2017,18,278,0
4959,Caagrazú,R06,2017,19,279,0
4960,Caagrazú,R06,2017,20,280,0
4961,Caagrazú,R06,2017,21,281,0
4962,Caagrazú,R06,2017,22,282,0
4963,Caagrazú,R06,2017,23,283,0
4964,Caagrazú,R06,2017,24,284,0
4965,Caagrazú,R06,2017,25,285,0
4966,Caagrazú,R06,2017,26,286,0
4967,Caagrazú,R06,2017,27,287,0
4968,Caagrazú,R06,2017,28,288,0
4969,Caagrazú,R06,2017,29,289,0
4970,Caagrazú,R06,2017,30,290,0
4971,Caagrazú,R06,2017,31,291,0
4972,Caagrazú,R06,2017,32,292,0
4973,Caagrazú,R06,2017,33,293,0
4974,Caagrazú,R06,2017,34,294,0
4975,Caagrazú,R06,2017,35,295,0
4976,Caagrazú,R06,2017,36,296,0
4977,Caagrazú,R06,2017,37,297,0
4978,Caagrazú,R06,2017,38,298,0
4979,Caagrazú,R06,2017,39,299,0
4980,Caagrazú,R06,2017,40,300,0
4981,Caagrazú,R06,2017,41,301,0
4982,Caagrazú,R06,2017,42,302,0
4983,Caagrazú,R06,2017,43,303,0
4984,Caagrazú,R06,2017,44,304,0
4985,Caagrazú,R06,2017,45,305,0
4986,Caagrazú,R06,2017,46,306,0
4987,Caagrazú,R06,2017,47,307,0
4988,Caagrazú,R06,2017,48,308,0
4989,Caagrazú,R06,2017,49,309,0
4990,Caagrazú,R06,2017,50,310,0
4991,Caagrazú,R06,2017,51,311,0
4992,Caagrazú,R06,2017,52,312,0
4993,Caazapá,R07,2017,1,261,0
4994,Caazapá,R07,2017,2,262,0
4995,Caazapá,R07,2017,3,263,0
4996,Caazapá,R07,2017,4,264,0
4997,Caazapá,R07,2017,5,265,0
4998,Caazapá,R07,2017,6,266,0
4999,Caazapá,R07,2017,7,267,0
5000,Caazapá,R07,2017,8,268,0
5001,Caazapá,R07,2017,9,269,0
5002,Caazapá,R07,2017,10,270,0
5003,Caazapá,R07,2017,11,271,0
5004,Caazapá,R07,2017,12,272,0
5005,Caazapá,R07,2017,13,273,0
5006,Caazapá,R07,2017,14,274,0
5007,Caazapá,R07,2017,15,275,0
5008,Caazapá,R07,2017,16,276,0
5009,Caazapá,R07,2017,17,277,0
5010,Caazapá,R07,2017,18,278,0
5011,Caazapá,R07,2017,19,279,0
5012,Caazapá,R07,2017,20,280,0
5013,Caazapá,R07,2017,21,281,1
5014,Caazapá,R07,2017,22,282,0
5015,Caazapá,R07,2017,23,283,0
